Accuracy_train_h24_w256_ov64_300s,Loss_train_h24_w256_ov64_300s,Accuracy_train_h36_w256_ov64_300s,Loss_train_h36_w256_ov64_300s,Accuracy_train_h48_w256_ov64_300s,Loss_train_h48_w256_ov64_300s,Accuracy_train_h36-48_w256_ov64_300s,Loss_train_h36-48_w256_ov64_300s,Accuracy_train_h12-24_w128_ov64_40s,Loss_train_h12-24_w128_ov64_40s,Accuracy_train_h24-36_w128_ov64_40s,Loss_train_h24-36_w128_ov64_40s,Accuracy_train_h36-48_w128_ov64_40s,Loss_train_h36-48_w128_ov64_40s,Accuracy_train_h24-36-48_w128_ov64_40s,Loss_train_h24-36-48_w128_ov64_40s,Accuracy_train_h12-24-36-48_w128_ov64_40s,Loss_train_h12-24-36-48_w128_ov64_40s
0.653478162,0.623863896,0.64698853,0.633903471,0.556535392,0.673602944,0.68193583,0.615617005,0.522612323,0.663618099,0.533021438,0.670272261,0.614548724,0.674487447,0.527727922,0.668759982,0.51739532,0.664908421
0.653677969,0.623553679,0.646962683,0.633875629,0.557123139,0.673004001,0.681544196,0.614161577,0.523590033,0.664599743,0.533351447,0.668011757,0.615215748,0.675976867,0.52843865,0.668125121,0.518385718,0.66440803
0.653750722,0.622298757,0.647085966,0.632974038,0.557736525,0.673270657,0.681032304,0.617026525,0.524866127,0.665211803,0.533195952,0.670975158,0.615191075,0.674725201,0.52966587,0.668362323,0.518980641,0.665570992
0.653699736,0.621932706,0.646764953,0.63224079,0.557626485,0.673300945,0.681663529,0.615970909,0.525369325,0.664906767,0.532907292,0.6694649,0.615503873,0.675633095,0.530303689,0.668046813,0.519715142,0.665286976
0.653163956,0.620697997,0.646595589,0.633952581,0.557800987,0.673264171,0.681909058,0.614982479,0.526173943,0.664713873,0.532354212,0.667827181,0.614608391,0.674751004,0.530713911,0.667517266,0.520511296,0.66548478
0.652998476,0.619469806,0.646573984,0.635826857,0.558217709,0.672764631,0.682645869,0.612949086,0.526595871,0.663663241,0.532945736,0.666235285,0.614920821,0.674455212,0.53120302,0.665885135,0.520704391,0.665126528
0.652716441,0.619243882,0.646552745,0.636113317,0.558245316,0.672685836,0.681036613,0.612055901,0.52762033,0.663589555,0.533328611,0.668694049,0.615227957,0.673435275,0.531385738,0.666413011,0.52052893,0.665669563
0.65267586,0.618402872,0.646531863,0.638205993,0.55878906,0.673162865,0.681403008,0.611435522,0.528264836,0.664007135,0.534098959,0.667549485,0.614943649,0.671445659,0.532325489,0.666518759,0.521008403,0.66555242
0.652283843,0.618288001,0.646087601,0.638825094,0.558913905,0.673567943,0.681400979,0.612413578,0.529318265,0.664522572,0.534661155,0.666503287,0.615180876,0.671611429,0.532663313,0.665712557,0.521408046,0.665742854
0.651665503,0.618528894,0.645650681,0.63910809,0.559172169,0.672522411,0.680919883,0.611175049,0.529878629,0.663979394,0.534310133,0.66858014,0.615670444,0.671783992,0.533161672,0.665561941,0.521587347,0.664370185
0.651519088,0.616380456,0.645498779,0.639525535,0.55932542,0.672724776,0.680921847,0.61255072,0.530665684,0.66463898,0.534797345,0.667299073,0.615961365,0.670365514,0.533898999,0.664984765,0.521763708,0.663995007
0.651146037,0.616314355,0.645624943,0.639489484,0.55940954,0.672814857,0.681866396,0.611827651,0.53161541,0.66419948,0.535086086,0.666863714,0.614482887,0.668053171,0.533766389,0.664826523,0.522077376,0.663252236
0.650665418,0.61520387,0.645885759,0.639974912,0.559756712,0.673044925,0.682328203,0.613108806,0.531679547,0.664711996,0.535559182,0.668398048,0.61452863,0.668019367,0.534730098,0.664923999,0.522733593,0.663236215
0.650305165,0.614860673,0.646277995,0.640144214,0.55957374,0.672463129,0.682318853,0.613145928,0.531972873,0.6646705,0.536024709,0.670239012,0.613519377,0.668066719,0.535195976,0.665214478,0.523448276,0.663189124
0.649727066,0.615783089,0.645856903,0.640512821,0.559914099,0.672865635,0.682424673,0.611015155,0.532090252,0.664993475,0.536668858,0.66972831,0.612526145,0.670461191,0.536013396,0.6643062,0.523604269,0.663545754
0.650045285,0.617391941,0.645842815,0.64026,0.560410451,0.672596073,0.682642943,0.609146767,0.532035839,0.665067945,0.536257095,0.671933987,0.611365437,0.66977313,0.536857512,0.664400516,0.523893565,0.664048295
0.64969832,0.616805203,0.644637211,0.642512272,0.560546844,0.673034318,0.682291679,0.608714236,0.532263302,0.664687767,0.536706258,0.670663418,0.611797478,0.668872994,0.537413627,0.663348954,0.524447737,0.663613078
0.649247552,0.617259012,0.644632797,0.642534167,0.561125907,0.6726747,0.682395249,0.607164897,0.532654546,0.664156051,0.53720902,0.670247346,0.612403098,0.668120848,0.537454712,0.662687454,0.524859663,0.663052812
0.64837035,0.618557938,0.643585426,0.643009572,0.561254698,0.673088662,0.682608708,0.609913563,0.533537835,0.664383808,0.537523758,0.669328131,0.612581989,0.667567746,0.537649784,0.662514321,0.525132626,0.662420587
0.648581693,0.617555745,0.64320096,0.643041736,0.560943531,0.672069657,0.683040172,0.608187302,0.53407813,0.664354721,0.537774054,0.671743564,0.611929698,0.667154096,0.538417273,0.66189424,0.525335614,0.662539616
0.648363031,0.616778182,0.642565514,0.642771305,0.561009657,0.67208624,0.682257368,0.607728949,0.534773745,0.664050515,0.538198114,0.670677103,0.611111109,0.665567294,0.538297544,0.6627543,0.526057993,0.663185518
0.647829962,0.616972401,0.642194497,0.643906306,0.561567823,0.672709688,0.682467049,0.60935765,0.535350716,0.663328236,0.538792019,0.669629625,0.611062538,0.665661846,0.538821925,0.663017496,0.526575058,0.662433324
0.647725282,0.616306141,0.642208477,0.643062568,0.561658888,0.671075745,0.682457291,0.609474842,0.535811698,0.66182271,0.538968945,0.668781516,0.611303943,0.666188414,0.538325954,0.661997589,0.526698404,0.663633976
0.647622152,0.615806483,0.642598898,0.64269265,0.562021827,0.670386676,0.682769738,0.610557402,0.53621256,0.661661669,0.538853897,0.667502578,0.611541772,0.667058422,0.53876791,0.663888541,0.526628352,0.662870893
0.647416977,0.614811806,0.643482082,0.642738365,0.56249997,0.670582293,0.683397284,0.60992952,0.536395931,0.661723429,0.538855431,0.666611884,0.612118101,0.669708763,0.539462012,0.662848898,0.526876267,0.662807596
0.64711199,0.614856777,0.643857506,0.641428785,0.562402745,0.670156581,0.683380949,0.611289173,0.536891702,0.661615379,0.539256121,0.669131918,0.611101678,0.668211744,0.540109302,0.661698726,0.527246413,0.662909033
0.647117608,0.615387832,0.64422749,0.641399815,0.562217836,0.669901424,0.683469871,0.60952827,0.537380288,0.661783537,0.539367942,0.66784179,0.610099986,0.67180699,0.539982517,0.661421549,0.528048476,0.662478035
0.646616509,0.614081728,0.644714086,0.640171958,0.562330433,0.668768859,0.683557514,0.611281528,0.53775833,0.661087824,0.539590565,0.666540461,0.60972617,0.669768478,0.540182925,0.661633997,0.528652939,0.661963327
0.646021964,0.613181503,0.644830535,0.640526428,0.562529243,0.668613116,0.684057983,0.610800656,0.538285133,0.661485742,0.539363579,0.668752802,0.609911404,0.667713812,0.540811195,0.660788442,0.529125616,0.662472255
0.645935304,0.612542361,0.644825126,0.640380959,0.562608968,0.667817327,0.684345782,0.610200384,0.538651395,0.66108187,0.538641142,0.667769352,0.609929076,0.665462368,0.5411098,0.659931822,0.529408168,0.662414419
0.64594905,0.611106888,0.644819793,0.640144006,0.562889602,0.666442069,0.685139836,0.610260611,0.538911171,0.660722099,0.538974215,0.666422766,0.610055681,0.663794524,0.541864247,0.661103257,0.529443905,0.662712412
0.64615959,0.610657614,0.644814534,0.638905564,0.562994352,0.665601206,0.685821437,0.609443551,0.538966076,0.660011434,0.539411896,0.668189984,0.610343143,0.664787032,0.542467579,0.661108452,0.529659995,0.66266376
0.64607378,0.609537933,0.645162456,0.638381141,0.563183029,0.665238366,0.685889706,0.610463709,0.539769619,0.660014295,0.539192455,0.666746154,0.610411281,0.664344162,0.542818254,0.660280956,0.529992816,0.662653023
0.645989152,0.609096826,0.645973141,0.638731215,0.563340839,0.66472461,0.685757133,0.61186554,0.540363617,0.658849513,0.539730352,0.668810417,0.610425018,0.668106668,0.543164093,0.660001671,0.530618311,0.662033681
0.645616276,0.610197822,0.646308361,0.639041656,0.563328062,0.664135142,0.685725642,0.613587081,0.540900202,0.658808884,0.54015386,0.667520284,0.610385471,0.668350919,0.542782401,0.659091326,0.531058101,0.662581716
0.645631725,0.610608042,0.64652372,0.63921543,0.563231819,0.66426074,0.68618753,0.612993391,0.541233725,0.658805837,0.539827558,0.666371446,0.61008279,0.668530497,0.543602362,0.657501259,0.531198686,0.662584689
0.645456635,0.611212973,0.646507126,0.638704659,0.563164568,0.663894465,0.6867411,0.612367679,0.54175718,0.657763802,0.539505666,0.665048075,0.610412736,0.667002988,0.54420752,0.656657621,0.531686859,0.662636078
0.645472948,0.611066072,0.646604508,0.638753621,0.563455795,0.66394156,0.686314572,0.614321529,0.541983907,0.65750768,0.539764856,0.663594059,0.611050411,0.668711618,0.54399514,0.657240356,0.532052765,0.662367419
0.645207354,0.609933458,0.647039574,0.638439976,0.563551882,0.663104682,0.686859915,0.612426469,0.542207612,0.657197003,0.540072674,0.66299784,0.611472866,0.666691379,0.544355105,0.656437294,0.532356322,0.662271024
0.646157851,0.610338708,0.647356631,0.638673433,0.564325232,0.662350518,0.687302056,0.611831022,0.542618929,0.656137817,0.540376414,0.664591252,0.611665926,0.66540318,0.545043092,0.656808025,0.5336681,0.663374082
0.646910519,0.610281262,0.647781024,0.638015842,0.56492663,0.662176896,0.687452338,0.611528907,0.543782124,0.65586354,0.540264974,0.663604983,0.611650855,0.666564225,0.545655907,0.655710661,0.535077033,0.662575025
0.647561292,0.610462286,0.647867534,0.638440681,0.565520166,0.662394591,0.687316484,0.611683247,0.544600965,0.655700111,0.540563487,0.662933628,0.611738104,0.665061761,0.546162179,0.655323814,0.535785538,0.663044057
0.648203614,0.610344525,0.647952919,0.63701619,0.565866479,0.661628705,0.686994177,0.61281169,0.544942012,0.65513307,0.541061046,0.661911498,0.612432986,0.66619533,0.547086076,0.654381388,0.536880098,0.663050869
0.648474177,0.61070303,0.648474601,0.636795144,0.565758826,0.661949577,0.686956533,0.612687313,0.54569639,0.65482206,0.541652991,0.660483854,0.61276608,0.666574668,0.547414488,0.654785154,0.537399525,0.662982681
0.649463553,0.611910601,0.648880946,0.636853646,0.565810183,0.661379564,0.686361959,0.611039617,0.546717798,0.654016177,0.542537827,0.658838228,0.613094903,0.665851711,0.548318512,0.654758251,0.538581189,0.66334998
0.650081485,0.611343065,0.649282115,0.636019786,0.565991406,0.661263086,0.686421132,0.609312262,0.547176315,0.654335731,0.543063064,0.661698039,0.612921926,0.663930025,0.548698905,0.655600524,0.539526255,0.663660205
0.65086988,0.610623162,0.650000024,0.634729574,0.56606658,0.660965533,0.686020925,0.609651392,0.547446896,0.654570022,0.542790513,0.662527429,0.613344493,0.663875114,0.549424333,0.655094916,0.540184178,0.663266272
0.65076254,0.61062303,0.650708904,0.634462616,0.565934601,0.660383492,0.686172649,0.609177743,0.547578332,0.655354251,0.542275714,0.662890717,0.613565204,0.663465375,0.550298659,0.654287095,0.540724447,0.663509527
0.651272739,0.610585836,0.651197058,0.635230156,0.565778656,0.66044803,0.685597838,0.609910216,0.547618198,0.655533387,0.542450944,0.663199516,0.613685499,0.662761352,0.551130649,0.654734702,0.541366658,0.663345247
0.651689118,0.609370266,0.650836955,0.63470665,0.565701017,0.661035307,0.685300219,0.609476421,0.54747883,0.65556602,0.542381373,0.663799703,0.613755776,0.662290089,0.551827456,0.654333541,0.542216933,0.663218464
0.652361181,0.608706463,0.650690545,0.634676013,0.565826724,0.661030013,0.685006274,0.608903303,0.54738559,0.655669951,0.541878633,0.663191426,0.614114536,0.661282848,0.552453622,0.653247161,0.542842003,0.663312608
0.652420142,0.608428768,0.650649915,0.635090434,0.565850315,0.660977111,0.685338325,0.608511686,0.548264498,0.655168547,0.542148933,0.665039616,0.614181318,0.661625498,0.552732986,0.653644025,0.543779488,0.662657908
0.653165433,0.608022811,0.650816477,0.634720068,0.565648709,0.660803694,0.685489584,0.609859733,0.548650146,0.654822493,0.542273025,0.665237644,0.613961463,0.662462709,0.553468558,0.652720955,0.54422834,0.662930856
0.653474887,0.608483326,0.650878298,0.634112086,0.565822124,0.66066669,0.686078185,0.608273309,0.548813112,0.653815499,0.541922128,0.665672212,0.613933666,0.664536487,0.554256125,0.652864776,0.544882556,0.662181981
0.653865459,0.608938644,0.650939374,0.633440995,0.565820628,0.660256243,0.686223165,0.608008777,0.548670743,0.653681879,0.542093154,0.666049145,0.614188584,0.663712326,0.554640669,0.652274952,0.545319355,0.661966398
0.654420031,0.607576972,0.651507179,0.633631152,0.56584369,0.660528951,0.686453193,0.610683737,0.548659317,0.65414391,0.541887881,0.667106228,0.614206541,0.661919913,0.55511088,0.651870738,0.545802994,0.662054944
0.654381145,0.608122427,0.651866448,0.634328578,0.565915269,0.660338501,0.686766748,0.609073928,0.549333194,0.653206983,0.54135953,0.668285483,0.614503303,0.663608684,0.555575492,0.651461688,0.545970315,0.661284569
0.654759421,0.608308981,0.652020884,0.633770286,0.565913248,0.660611469,0.686990836,0.60738968,0.548934858,0.653354822,0.541114799,0.66860121,0.614889008,0.662319271,0.555648059,0.651298312,0.546084203,0.661177473
0.655381798,0.608676764,0.652173503,0.634021007,0.566055899,0.660420729,0.687382791,0.60576982,0.549260632,0.652268945,0.541194639,0.668916045,0.614810617,0.66300283,0.556222284,0.651239063,0.546554808,0.661114561
0.655173239,0.608930568,0.652621691,0.635090668,0.566196881,0.659760052,0.687854915,0.604100614,0.549540525,0.651890583,0.541136483,0.668827417,0.614276271,0.665200399,0.556466539,0.651290028,0.547070759,0.660580417
0.655458426,0.609611932,0.653064667,0.634497211,0.56607412,0.659727459,0.687563207,0.602510023,0.549482547,0.651882375,0.541669483,0.668569107,0.614565726,0.664042906,0.556883249,0.65151308,0.547075151,0.660202751
0.655740316,0.608990591,0.653306578,0.635057427,0.566142297,0.659425139,0.687358645,0.603037503,0.549924263,0.652272158,0.542106003,0.667760516,0.61462604,0.663532993,0.556859437,0.651061388,0.547029227,0.660530871
0.656423693,0.608468509,0.65335089,0.635358471,0.56632746,0.658998826,0.6874896,0.60268453,0.550236862,0.652096047,0.542537506,0.669736985,0.614910157,0.663673705,0.55692254,0.651173951,0.547183732,0.660757037
0.656857811,0.607238972,0.653685253,0.635388768,0.56639341,0.658770576,0.687619059,0.602436436,0.550258119,0.651484243,0.542026578,0.669771048,0.614923171,0.663302042,0.556984921,0.651795,0.547286781,0.660880424
0.657286995,0.607305822,0.653823212,0.636190974,0.566412039,0.658217817,0.687994083,0.600844807,0.550197382,0.651379348,0.541477066,0.668961879,0.614891647,0.6660299,0.557103696,0.651479001,0.547438067,0.660866373
0.657870478,0.606980166,0.653959613,0.636578996,0.566476767,0.658062585,0.688119229,0.599433254,0.550381203,0.651309828,0.541993085,0.668118801,0.615081172,0.66686267,0.557476645,0.650466549,0.547685899,0.660963912
0.658130898,0.606116431,0.654189701,0.635551945,0.566609841,0.657402793,0.688242969,0.59993361,0.550724628,0.651240523,0.542371635,0.666944848,0.615005224,0.668552145,0.55804302,0.650532188,0.548126354,0.661289796
0.658467093,0.605964922,0.654606594,0.634340862,0.566901699,0.656800903,0.688365326,0.59838121,0.551224981,0.650524609,0.542745956,0.665641405,0.615191997,0.668865214,0.558181967,0.650378133,0.548804783,0.660346057
0.658799553,0.605199076,0.655113017,0.633367304,0.567030933,0.656627467,0.688808385,0.598953658,0.551559902,0.650596146,0.54315952,0.664452832,0.614248222,0.670198732,0.558710214,0.649807001,0.549282438,0.659707085
0.659128339,0.604901158,0.655801127,0.633048904,0.567204025,0.656585048,0.689006337,0.598718062,0.551851375,0.65040076,0.543568514,0.666785431,0.614480276,0.669858988,0.559149334,0.649787014,0.549946983,0.659070406
0.659608287,0.604859247,0.65601604,0.632783261,0.567127512,0.655941087,0.689361375,0.597527626,0.55198153,0.649877972,0.543629607,0.668201327,0.614280521,0.670350022,0.559528407,0.649845527,0.550652005,0.658513966
0.659621202,0.604953785,0.655950749,0.633472484,0.567365371,0.655440094,0.689395751,0.597833298,0.55207095,0.649086699,0.543818107,0.667415973,0.614552554,0.668615762,0.559848418,0.649505583,0.550969183,0.659114343
0.660016709,0.604719811,0.656070398,0.633645306,0.567444729,0.655492744,0.689587283,0.597523362,0.552315794,0.648613861,0.544174394,0.6688921,0.614651793,0.666962024,0.559891847,0.648796082,0.551282913,0.658719245
0.660407939,0.604941634,0.656188753,0.63381578,0.567633995,0.654770178,0.689620066,0.596489656,0.552246889,0.648115005,0.544273452,0.670660053,0.614876648,0.665152994,0.560369411,0.648984843,0.551593252,0.65813789
0.660794963,0.605075944,0.656488085,0.63421393,0.567622918,0.654770801,0.689496661,0.596064242,0.55264287,0.648371031,0.544413447,0.670446499,0.615099085,0.665072423,0.56084184,0.648877589,0.552087258,0.657392639
0.661102529,0.604336165,0.656693577,0.632970459,0.56761196,0.654442348,0.689684581,0.597423687,0.552957672,0.647873761,0.544259498,0.670931422,0.615319144,0.666317995,0.561255471,0.64764569,0.55262248,0.656802351
0.661556658,0.603877143,0.656806729,0.632050318,0.567753717,0.654048694,0.689793413,0.596165805,0.553269125,0.647874608,0.544522745,0.671452168,0.615827752,0.667558737,0.561611244,0.648277898,0.553105755,0.655831192
0.661856939,0.60379457,0.65709804,0.632402588,0.567959027,0.653826333,0.690054455,0.594944683,0.553348893,0.648004671,0.544245839,0.671132089,0.615958954,0.6690366,0.5618569,0.648702278,0.553491899,0.656437532
0.662079931,0.604082681,0.657386284,0.632229474,0.567903333,0.652971046,0.69031275,0.595508371,0.55384433,0.648427792,0.543684019,0.670206749,0.615759828,0.669603818,0.562311554,0.649059671,0.554102811,0.656865162
0.66252181,0.603868676,0.657494032,0.632450034,0.567976965,0.652403355,0.690416583,0.594998502,0.554221582,0.648255485,0.543905241,0.669466189,0.616135431,0.668143935,0.561893232,0.649304278,0.554616272,0.656188189
0.66288573,0.604638014,0.657688934,0.631691263,0.567900412,0.65281101,0.690292886,0.593574893,0.554519963,0.647788222,0.544042779,0.670245718,0.616466432,0.667572714,0.562081235,0.649219695,0.554897936,0.656324532
0.663537785,0.604304623,0.657618358,0.631415086,0.567845887,0.652816796,0.690245562,0.592497006,0.554777976,0.647343504,0.544340809,0.671245105,0.616429689,0.668619325,0.562501623,0.64871195,0.555582177,0.656938397
0.663892716,0.603796562,0.657723243,0.631016795,0.568066556,0.652609377,0.689899907,0.591251827,0.554662492,0.647430687,0.544071977,0.670300904,0.616514136,0.668562935,0.562917677,0.649362305,0.556124895,0.656339752
0.66409955,0.604068311,0.657913972,0.629785476,0.568137841,0.653086137,0.689929406,0.590064436,0.554437512,0.64827437,0.544286672,0.669838551,0.616597717,0.668398091,0.563149075,0.650107889,0.556662047,0.655685049
0.664447993,0.604315106,0.658016278,0.629751356,0.568166579,0.652913884,0.690254374,0.592179878,0.554691997,0.647936639,0.544299878,0.669573275,0.616800025,0.668155767,0.562942258,0.650090977,0.557104987,0.655421356
0.664649908,0.605532837,0.658375656,0.629534368,0.568195025,0.652271047,0.690428909,0.593766204,0.555016936,0.647347296,0.544471579,0.670948684,0.616643362,0.666507543,0.563222198,0.649424842,0.557411009,0.65453659
0.664992052,0.605290633,0.658560199,0.629330604,0.568305979,0.651917205,0.690674876,0.59336072,0.555193255,0.646718958,0.544562632,0.67017089,0.616843396,0.666046382,0.563575449,0.648933473,0.557933527,0.65441494
0.665330757,0.604160938,0.658657716,0.628630517,0.568498197,0.651056558,0.690699888,0.59457894,0.555476258,0.646704578,0.54496684,0.671097476,0.617159195,0.667391067,0.563824142,0.649021206,0.55849449,0.653855064
0.665666075,0.603559995,0.659093241,0.628024921,0.56854505,0.651226013,0.690652185,0.593259448,0.555756431,0.646025533,0.544937318,0.670347616,0.617354649,0.668258542,0.564045222,0.648588252,0.559093322,0.653912166
0.665857912,0.603519183,0.659693081,0.627252715,0.56931985,0.650954928,0.690532855,0.595567289,0.556785453,0.645680858,0.545879794,0.669750802,0.617781368,0.668997181,0.564857299,0.648561054,0.559815981,0.654678132
0.665908399,0.603089261,0.660286981,0.626863497,0.570025861,0.65080099,0.69070169,0.59504843,0.557768672,0.645533657,0.546503532,0.669023387,0.617855779,0.668630937,0.565886359,0.647933041,0.560703676,0.65438343
0.666305298,0.60221968,0.660791537,0.626474048,0.570826277,0.650231776,0.690583291,0.593768859,0.558600446,0.645497728,0.546620818,0.667996292,0.617929458,0.66726086,0.566606727,0.647988109,0.561668296,0.653842389
0.666560222,0.601921882,0.66095881,0.62672048,0.571639018,0.65023884,0.69039501,0.592783988,0.559459331,0.645824517,0.546966733,0.666783001,0.618232193,0.668133966,0.567518093,0.648395308,0.56232508,0.654000781
0.66626302,0.602066744,0.661124452,0.627100207,0.572202939,0.649804531,0.690067173,0.594109849,0.560380024,0.644844148,0.547271164,0.665463578,0.618112768,0.668478584,0.567977107,0.648570657,0.562933038,0.653539388
0.666242189,0.60278422,0.661535317,0.627319818,0.57298113,0.649312716,0.689672166,0.596321802,0.56101239,0.645000026,0.548369059,0.666329197,0.618373749,0.667976529,0.568554251,0.648130524,0.563197398,0.653578654
0.666493723,0.602964735,0.662105972,0.627036876,0.573493358,0.649305093,0.689561028,0.596018863,0.561881931,0.645431658,0.548701515,0.666245151,0.617575446,0.668437206,0.569199014,0.647554899,0.563669244,0.653221263
0.666878267,0.6026317,0.661937764,0.626507109,0.574238078,0.650277175,0.689520636,0.595987608,0.562328057,0.645074929,0.548918094,0.666959207,0.617498461,0.668117554,0.569351952,0.647721664,0.564345584,0.653263839
0.667056961,0.602328915,0.661122394,0.626219012,0.57466063,0.650693728,0.689341944,0.594749759,0.563148559,0.644945149,0.549394263,0.667333238,0.617758636,0.667538516,0.569648417,0.648007524,0.564932239,0.653098787
0.66750223,0.603247322,0.661041182,0.625114563,0.575020368,0.650365604,0.689164953,0.594555596,0.563447372,0.644596933,0.549605481,0.666925111,0.61812794,0.668021627,0.569773708,0.647417883,0.565347675,0.653607085
0.667409268,0.603084677,0.661362378,0.624866877,0.575259676,0.650430355,0.688920954,0.593795796,0.563947929,0.644330212,0.550147932,0.665411472,0.617938353,0.667127615,0.569634516,0.647315343,0.565800385,0.653094128
0.667582929,0.603542016,0.661120902,0.625239661,0.575749075,0.649635418,0.688815981,0.592497867,0.564647373,0.644000112,0.550243047,0.665629822,0.618303325,0.667315781,0.570092214,0.647205876,0.566371876,0.653224727
0.667754959,0.603287533,0.661359134,0.625010164,0.576407762,0.649263056,0.688575912,0.592339661,0.56510382,0.643863236,0.549713737,0.665096557,0.618481478,0.668394242,0.57080644,0.648109924,0.566774702,0.653668136
0.667925382,0.602889147,0.66111993,0.624883145,0.576752613,0.64917531,0.688676702,0.594101992,0.565791327,0.644078096,0.550284584,0.66638719,0.61862146,0.667124354,0.570758774,0.648428731,0.567011229,0.653365867
0.667897691,0.602261342,0.661592451,0.624992046,0.577209099,0.649473178,0.68857433,0.593879428,0.566338592,0.644459762,0.549723668,0.665971389,0.618687465,0.667997376,0.57129882,0.64891749,0.567528669,0.652989766
0.667544226,0.602409467,0.662296001,0.625140994,0.57748989,0.649320816,0.688472905,0.593637226,0.566814176,0.644100478,0.550216845,0.665193101,0.618897534,0.668016418,0.571927394,0.649487038,0.567920545,0.653149906
0.667843074,0.601835106,0.662055787,0.626269589,0.577824986,0.649680223,0.688372416,0.592691639,0.567285376,0.643992162,0.550561468,0.664173004,0.619177672,0.667939858,0.572294158,0.648863659,0.568348881,0.652267431
0.668139181,0.601727133,0.662517512,0.626309811,0.578194762,0.649716067,0.68847229,0.592842051,0.567983262,0.644594355,0.550580395,0.66544786,0.619311892,0.668939594,0.572634389,0.648525943,0.568653623,0.651627211
0.668175332,0.601962342,0.662975021,0.626096833,0.57873028,0.648990782,0.688505075,0.593390525,0.568444822,0.644553517,0.551241272,0.664605342,0.619373538,0.667781154,0.573040699,0.64895816,0.56875705,0.651418028
0.667891053,0.602721881,0.662041621,0.626193569,0.579129991,0.64857292,0.688603438,0.592294242,0.568836783,0.64437315,0.55161205,0.663880661,0.619292579,0.668340635,0.573489228,0.64882594,0.568978115,0.650629425
0.667099499,0.602515525,0.661116669,0.626775224,0.579451601,0.648605705,0.688438598,0.59291021,0.569290303,0.644297819,0.552262279,0.662750657,0.619353755,0.66894581,0.573453786,0.648977783,0.569157832,0.651015665
0.666949514,0.602727228,0.661116219,0.626676788,0.579881535,0.648020534,0.688144679,0.593396985,0.569674924,0.644093827,0.55244916,0.664399444,0.61941438,0.668617817,0.573896414,0.648894573,0.569688457,0.65044813
0.666611396,0.602484506,0.661191779,0.626601444,0.580362976,0.647725645,0.688243335,0.592381345,0.570540014,0.644014912,0.552669399,0.665575146,0.619474461,0.668756654,0.57447096,0.648999814,0.570058347,0.649599486
0.66646493,0.602740946,0.661039667,0.626481292,0.580821746,0.647598269,0.687823511,0.593563605,0.57117256,0.643896461,0.55316669,0.665030924,0.619568883,0.669692344,0.574747267,0.648580806,0.570308474,0.649140742
0.66644496,0.602451468,0.661265555,0.626909309,0.581294729,0.64712699,0.687922718,0.593945098,0.571671585,0.643155282,0.55334706,0.664318676,0.619523577,0.670643249,0.575200691,0.648694776,0.570517731,0.649552101
0.666362847,0.602340987,0.661189459,0.626898472,0.581727107,0.64721541,0.687636283,0.594715666,0.572261693,0.642753327,0.553733246,0.663334537,0.619720652,0.672062792,0.57558306,0.648705792,0.570763613,0.648568479
0.666281456,0.602458294,0.660815369,0.626536856,0.582137548,0.647076321,0.68760775,0.594687779,0.572973373,0.642098994,0.55401278,0.662266556,0.619881574,0.670782508,0.575828567,0.648832033,0.570969021,0.648197646
0.666077232,0.602634487,0.661262284,0.625767684,0.582454142,0.646878998,0.687643033,0.595868739,0.573615702,0.642418047,0.554152801,0.663605259,0.619458574,0.670085496,0.576160526,0.648332451,0.571210766,0.647889242
0.665690278,0.601647864,0.660891144,0.626271207,0.582857823,0.646931858,0.687678008,0.594651563,0.573969678,0.641562243,0.553813978,0.662939822,0.61934631,0.670062156,0.576533694,0.64814913,0.571336483,0.647956335
0.665674111,0.601626211,0.661112767,0.625673061,0.58315064,0.647028161,0.687712678,0.594408515,0.574539532,0.640689831,0.554361255,0.662194661,0.619574695,0.671017861,0.576881659,0.647798924,0.571536722,0.647790957
0.66553614,0.601478592,0.661405844,0.625779217,0.583387477,0.647183552,0.68762157,0.593208218,0.575073308,0.640287693,0.554734691,0.661787985,0.619767283,0.669604769,0.577248475,0.647523792,0.571848157,0.647934763
0.665763613,0.600875226,0.661769451,0.625234484,0.583586796,0.646885349,0.687468778,0.592065066,0.575540463,0.639957188,0.555003884,0.660703903,0.619924536,0.670198858,0.577829823,0.647130837,0.571969501,0.646996036
0.666049581,0.600966361,0.661766221,0.624782917,0.583784405,0.646965091,0.687379499,0.591805247,0.576065361,0.639533458,0.555572537,0.662080555,0.620046909,0.671638597,0.578341153,0.647037408,0.572351046,0.646735105
0.665911775,0.60086797,0.661545722,0.624532677,0.584138603,0.646518074,0.687352917,0.592133408,0.576524284,0.639498425,0.556036169,0.661687698,0.620101463,0.672494498,0.578804946,0.647092836,0.572543526,0.646508831
0.666074811,0.600637191,0.661254976,0.624590319,0.584437251,0.646459838,0.68720322,0.593862358,0.576918073,0.640104231,0.556229898,0.663076247,0.620089063,0.671611093,0.579350758,0.64679734,0.572660361,0.645691198
0.666117106,0.600687309,0.661469423,0.623641248,0.584733368,0.646152387,0.68699338,0.593948633,0.577491429,0.639933926,0.556686816,0.662488152,0.620076769,0.67057815,0.579784942,0.646921055,0.572886745,0.645332854
