Accuraccy_train_h24-28-32_w200_ov64_120-500s,Loss_train_h24-28-32_w200_ov64_120-500s,Accuraccy_train_h24-30-36_w200_ov64_120s-500s,Loss_train_h24-30-36_w200_ov64_120s-500s,Accuraccy_train_h28-30-32_w200_ov64_120-500s,Loss_train_h28-30-32_w200_ov64_120-500s,Accuraccy_train_h28-32-36_w200_ov64_120s-500s,Loss_train_h28-32-36_w200_ov64_120s-500s,Accuraccy_train_h32-34-36_w200_ov64_120-500s,Loss_train_h32-34-36_w200_ov64_120-500s,Accuraccy_train_h38-40-42_w200_ov64_120s-500s,Loss_train_h38-40-42_w200_ov64_120s-500s,Accuraccy_train_h42-44-46_w200_ov64_120s-500s,Loss_train_h42-44-46_w200_ov64_120s-500s,Accuraccy_train_h24-28-32-36_w200_ov64_120-500s,Loss_train_h24-28-32-36_w200_ov64_120-500s,Accuraccy_train_h30-32-34-36_w200_ov64_120s-500s,Loss_train_h30-32-34-36_w200_ov64_120s-500s
0.675049867,0.597061616,0.687745937,0.608220744,0.718470411,0.628036598,0.710014945,0.555500634,0.672826005,0.61100037,0.629877852,0.629822379,0.621898369,0.644810847,0.694934384,0.529427732,0.69399717,0.60300238
0.674752167,0.597450856,0.688160519,0.608055861,0.718283565,0.628647649,0.709934161,0.55598538,0.673164923,0.61151648,0.630461604,0.629605057,0.622420648,0.644943843,0.695105808,0.529651867,0.694230273,0.603110602
0.674828891,0.597429896,0.688435361,0.608895954,0.71836372,0.628843555,0.709741861,0.55672839,0.673456161,0.611697332,0.630992886,0.629772104,0.622765445,0.645117694,0.695374474,0.52922388,0.694444468,0.603103126
0.675022707,0.597440949,0.688685196,0.607613673,0.718619276,0.627509564,0.710020557,0.556440114,0.673789292,0.611118586,0.631072281,0.629533814,0.623156355,0.645500288,0.695378553,0.52989201,0.694656768,0.603145041
0.675064063,0.598261277,0.688932829,0.606573329,0.718762996,0.627929116,0.71027455,0.557048909,0.674119488,0.611400629,0.631525894,0.629395248,0.62327461,0.645334955,0.695121542,0.530216534,0.694950631,0.603303325
0.675271824,0.598069229,0.689334932,0.606480747,0.718621786,0.62665964,0.710171892,0.556773773,0.674490867,0.611753187,0.632138836,0.628697408,0.623757323,0.644900906,0.694931762,0.529715873,0.694992714,0.603689204
0.675361543,0.597978099,0.689510726,0.606645119,0.718177654,0.625297256,0.710511224,0.556134357,0.674924834,0.611112647,0.632699969,0.628156018,0.624041741,0.644918541,0.694873027,0.529898752,0.695266002,0.603106138
0.675516608,0.597820851,0.689662809,0.605971486,0.7178888,0.625185097,0.710671935,0.555862495,0.675245786,0.611664001,0.633163716,0.627789133,0.623574892,0.645586205,0.69500804,0.529539251,0.695405162,0.602771223
0.675752632,0.597179923,0.689349753,0.606667794,0.717925507,0.623837903,0.710896845,0.5560563,0.675520451,0.610962194,0.63373858,0.627996046,0.623713337,0.645420402,0.695109817,0.529442384,0.695543117,0.602280814
0.675544114,0.598732251,0.689765118,0.607619222,0.718047676,0.62279965,0.711119817,0.555875464,0.675706108,0.610805503,0.63412507,0.628947853,0.623922427,0.645265793,0.695146859,0.529398615,0.695728864,0.601870898
0.675647443,0.599294393,0.689826562,0.607710176,0.716951705,0.622704353,0.711275847,0.556121388,0.675954873,0.610438871,0.63434844,0.629107181,0.623724381,0.645328232,0.695342541,0.529834843,0.695831731,0.601266668
0.675538651,0.598940319,0.690083713,0.607623823,0.716226543,0.621842703,0.711430543,0.555095914,0.675900863,0.60963164,0.634592632,0.628697228,0.624074087,0.644581154,0.695125028,0.530020002,0.696111782,0.600883181
0.675576404,0.598990569,0.6901867,0.60896211,0.716227357,0.622084847,0.711390499,0.555628135,0.676296367,0.609783384,0.635015823,0.628478395,0.624278973,0.644245487,0.695319137,0.530319157,0.696357213,0.601176487
0.67564606,0.598604723,0.690051008,0.60883989,0.716375732,0.620882086,0.711671801,0.555438319,0.67662464,0.609828006,0.635525583,0.628418827,0.624576285,0.644409389,0.695511601,0.530160496,0.696568462,0.600742445
0.675618867,0.599733928,0.690217847,0.607837764,0.71648087,0.619665744,0.711908109,0.555363162,0.676865331,0.610827512,0.636053484,0.627863303,0.624847646,0.644644625,0.695452403,0.529908695,0.696873825,0.600755489
0.675655808,0.599151245,0.690469032,0.606782665,0.71666874,0.6195662,0.712015107,0.554837454,0.677188455,0.610619924,0.636442854,0.626949841,0.625046699,0.644698731,0.695393701,0.530420602,0.696906059,0.600853301
0.675867439,0.599648734,0.690760811,0.606841888,0.716855038,0.621071669,0.712142342,0.554557098,0.677319644,0.610438967,0.636940244,0.626045293,0.625151106,0.644538764,0.695490458,0.530875002,0.697207454,0.600791227
0.675776293,0.600542957,0.69100764,0.60641989,0.716915406,0.620108279,0.712436867,0.555150661,0.677638182,0.609887927,0.637211858,0.626119063,0.625162051,0.645186354,0.695462951,0.531159092,0.697222246,0.600645863
0.675827898,0.600581646,0.691252422,0.606055769,0.716892698,0.619387437,0.712645122,0.554965304,0.677849821,0.61011795,0.637459147,0.625511982,0.625149852,0.645566336,0.69562009,0.531306983,0.697378372,0.601255894
0.675674821,0.60010842,0.691579512,0.605558992,0.717096319,0.618136783,0.712768176,0.554225975,0.677997417,0.609455094,0.637616472,0.62627954,0.625505064,0.645730584,0.695439229,0.530982242,0.697736688,0.600787136
0.675898538,0.599240785,0.691840921,0.605303112,0.717032106,0.618045621,0.712994137,0.553964649,0.678205835,0.609850208,0.638122735,0.626332742,0.625674454,0.645973524,0.695473239,0.530944702,0.697967351,0.600165504
0.67566851,0.600089886,0.691702898,0.605206848,0.717192708,0.616829328,0.71299056,0.55323059,0.678556709,0.610472684,0.638515849,0.625836173,0.625887992,0.646006236,0.695355179,0.531294654,0.698196124,0.599867691
0.675750751,0.599700756,0.691920021,0.604215938,0.717311385,0.615632069,0.713193154,0.552855248,0.678761144,0.610226219,0.638862332,0.626384561,0.626145138,0.646634699,0.695510192,0.530943994,0.698376647,0.59966113
0.675724128,0.599806809,0.691388738,0.604549921,0.717408874,0.614429357,0.713455694,0.553540683,0.678882207,0.609388121,0.639270866,0.626361381,0.62630986,0.646376764,0.695483276,0.53037781,0.6985711,0.599263882
0.67569772,0.600452079,0.691770623,0.604137174,0.717425004,0.613218488,0.713716107,0.553461202,0.679083669,0.609091546,0.639826837,0.625683292,0.626585709,0.646771857,0.695546547,0.530411412,0.698901999,0.598957268
0.675640862,0.600209014,0.691552818,0.604655518,0.717481126,0.613087006,0.713424567,0.5535119,0.679465869,0.609259853,0.64031398,0.625459681,0.626411304,0.64764884,0.69554957,0.531091661,0.69915386,0.59851075
0.675767704,0.599969628,0.691582645,0.604662459,0.71767666,0.613317347,0.713500465,0.554116266,0.679623006,0.609536956,0.640818572,0.624776301,0.626572972,0.647737299,0.69552282,0.530497338,0.699449336,0.59840404
0.675878321,0.600100043,0.691897947,0.603501837,0.717532321,0.613432588,0.71351515,0.553543863,0.679999991,0.609923443,0.641021255,0.624876485,0.626800014,0.648224966,0.695437025,0.530394781,0.699621236,0.598385007
0.676018354,0.599735802,0.692170083,0.603026881,0.71766663,0.612251324,0.713509596,0.552887912,0.680414013,0.608843098,0.641116364,0.624933385,0.627180182,0.648512676,0.695410936,0.530079169,0.699942677,0.598284955
0.675795154,0.59923227,0.692521043,0.602022801,0.717839358,0.611094006,0.713343753,0.553161639,0.680744986,0.608900791,0.641611765,0.625041531,0.627403012,0.648321822,0.695590817,0.529726646,0.700201443,0.598355814
0.675949437,0.599643356,0.692808732,0.602194675,0.717971391,0.610001146,0.713338921,0.55286654,0.681132929,0.608616813,0.642145299,0.625064031,0.627755833,0.648325428,0.695535048,0.529665527,0.70051805,0.59827983
0.67593784,0.599268227,0.692973634,0.60196005,0.718161146,0.608870385,0.713314243,0.552346395,0.681280409,0.608188766,0.64252804,0.626159865,0.627996515,0.648321003,0.695625534,0.529210813,0.700742686,0.598252675
0.676030711,0.599701735,0.69325729,0.601634444,0.717881165,0.609327753,0.713468012,0.552303119,0.681466145,0.608787654,0.64290778,0.625427947,0.628322454,0.648026854,0.695657214,0.528889479,0.700965561,0.598070224
0.675840655,0.599777912,0.693618451,0.60152735,0.717953186,0.609264724,0.713600851,0.552937076,0.681807466,0.609076515,0.643222219,0.624391017,0.628667549,0.648411298,0.695833321,0.529059206,0.701245881,0.597472161
0.675918386,0.599482421,0.693996652,0.601445246,0.718121438,0.610378597,0.713713004,0.552941588,0.682067918,0.609036638,0.643492818,0.623954136,0.628685704,0.648732236,0.695604542,0.528797063,0.701435585,0.597381369
0.676098676,0.599774718,0.694233495,0.602279907,0.718249819,0.610191649,0.71390259,0.55207098,0.682112102,0.608417751,0.643658234,0.623653555,0.628983649,0.648620718,0.695578512,0.528370507,0.701726592,0.597384395
0.675983963,0.600114081,0.69423212,0.60336136,0.718242746,0.612082268,0.713856713,0.551945204,0.682330563,0.608086651,0.643966133,0.623884735,0.629214943,0.648122892,0.695638483,0.528017868,0.701942225,0.596757886
0.675884756,0.59982744,0.694466236,0.602789044,0.718235727,0.611784996,0.713966588,0.552166581,0.68264398,0.608197201,0.644435331,0.623141225,0.629572664,0.648069428,0.695754973,0.527621696,0.702272751,0.596359882
0.675975694,0.599455677,0.694639913,0.603795087,0.717695033,0.612128736,0.71405627,0.552145621,0.682204115,0.608694359,0.644635994,0.622804745,0.630034071,0.647741735,0.695728666,0.527436167,0.70248464,0.596629972
0.676080452,0.599888951,0.694520162,0.605217848,0.717386334,0.611677374,0.713875394,0.553086187,0.682304644,0.608362147,0.644936636,0.622541678,0.630322321,0.647393341,0.69570256,0.527315031,0.702680453,0.596735575
0.676169955,0.599695405,0.694828109,0.604660104,0.717477235,0.611622004,0.713983945,0.553370562,0.682652799,0.608023736,0.645315892,0.623260071,0.63050276,0.647423554,0.695648488,0.526757023,0.702817168,0.59655302
0.676244377,0.599756166,0.69495979,0.604676714,0.717303616,0.611907939,0.714187327,0.553421439,0.682941212,0.607394913,0.645752719,0.622717896,0.630955401,0.647062648,0.695707058,0.526152387,0.703024587,0.596992464
0.676275193,0.599366361,0.695167489,0.603775596,0.717300274,0.613211289,0.714312939,0.553932429,0.683246412,0.606484098,0.646065816,0.622102454,0.631257876,0.64711684,0.695653376,0.525974851,0.70323044,0.59609228
0.676391543,0.599434293,0.695373626,0.603670501,0.71731566,0.612318979,0.71436166,0.554972189,0.683549317,0.606159208,0.646376559,0.621747844,0.63134922,0.647175332,0.695878573,0.525879538,0.703249624,0.596239379
0.676464299,0.599966514,0.695654654,0.603445698,0.717461365,0.611897659,0.714561343,0.555816294,0.683454718,0.605658624,0.646625208,0.621371748,0.631481495,0.647068046,0.695935623,0.526018362,0.703495653,0.596630165
0.676352074,0.600276522,0.695876473,0.602370042,0.717327524,0.611460212,0.714344941,0.556308844,0.683529579,0.605468508,0.646931545,0.62101701,0.631633513,0.646780208,0.696019888,0.525768676,0.703739847,0.596852966
0.676452706,0.600573017,0.696153542,0.603239599,0.717305648,0.611738268,0.71450565,0.556289144,0.6834918,0.604982331,0.647097187,0.620608202,0.631660485,0.647174712,0.696103526,0.525551018,0.704080794,0.596696019
0.676608922,0.600765504,0.696466352,0.603174797,0.717376066,0.610856714,0.714571641,0.555784385,0.68380792,0.605067561,0.647143399,0.621413603,0.63193417,0.646783594,0.696213979,0.525115513,0.704349069,0.596060532
0.676399191,0.601163153,0.696720373,0.602122029,0.717427605,0.609771218,0.714674418,0.555638252,0.683936278,0.605497615,0.647542572,0.621130074,0.631918833,0.646654292,0.696296283,0.524731383,0.704615365,0.595848765
0.676232939,0.60163781,0.696897497,0.6020087,0.717405602,0.610242011,0.714887848,0.555093837,0.684285389,0.60476478,0.64797792,0.620328786,0.631985308,0.647429639,0.696241817,0.52474309,0.704865776,0.595832895
0.676221111,0.601418344,0.697035945,0.601514719,0.717438432,0.609157605,0.715062714,0.55511658,0.684558314,0.604706606,0.648000914,0.619903597,0.632336196,0.647190804,0.696377684,0.524680432,0.705031103,0.595496623
0.676403646,0.600983934,0.697340968,0.601558005,0.717362078,0.609284848,0.715291601,0.555323791,0.684737547,0.604971086,0.648412,0.619693381,0.632704799,0.646927633,0.696431455,0.524212565,0.705305818,0.595063423
0.676529548,0.601827838,0.697588114,0.602205944,0.716852086,0.608239497,0.715390265,0.55521646,0.685061663,0.604420722,0.648800753,0.618834835,0.633050519,0.646332548,0.696484836,0.523562831,0.705578536,0.595313236
0.676599432,0.601267824,0.697556184,0.60343675,0.716922616,0.607285023,0.715634606,0.554825794,0.685365223,0.603720614,0.648878332,0.619115221,0.633433991,0.645855732,0.696537829,0.523648564,0.705808104,0.594786962
0.676819804,0.600543743,0.697800769,0.60337689,0.717028559,0.606541857,0.715384895,0.554306478,0.68564845,0.603164228,0.64922419,0.619229752,0.633574021,0.645766781,0.696536957,0.523376987,0.706104388,0.594761503
0.676983882,0.600473279,0.698061946,0.60323849,0.717115843,0.608022265,0.71553666,0.553900783,0.686001943,0.603376808,0.649644093,0.619158546,0.633713044,0.644957863,0.696616027,0.523462526,0.70622141,0.594494986
0.676969616,0.600364688,0.698394399,0.60222663,0.717113341,0.607972409,0.715814053,0.553082683,0.686262846,0.603198889,0.649965662,0.61889355,0.633870982,0.644701272,0.69680073,0.523412999,0.706405475,0.594226565
0.676629543,0.600451136,0.697904507,0.60281675,0.717217467,0.60794204,0.715927127,0.552821084,0.686593674,0.602941971,0.650341924,0.617980572,0.633948427,0.644783745,0.696904749,0.52293762,0.70634472,0.594621086
0.676697827,0.600684248,0.698126213,0.602539357,0.717108391,0.606899062,0.716129263,0.552927006,0.686761199,0.602924047,0.650223345,0.618793296,0.63402532,0.644873262,0.697008027,0.522734605,0.706594437,0.594183328
0.676765627,0.600351732,0.698491086,0.60387954,0.717141227,0.607768889,0.716383694,0.552660908,0.687070093,0.60341029,0.65029423,0.618539728,0.634298674,0.644497554,0.697110573,0.522470796,0.70676179,0.594231851
0.676779206,0.599879367,0.69874521,0.604243201,0.717226571,0.607425126,0.71661848,0.551894403,0.687430074,0.602750594,0.650646547,0.618433645,0.634589727,0.644428828,0.697055346,0.522291946,0.706927959,0.593827209
0.676792689,0.599773902,0.698961615,0.603859262,0.71734635,0.608428704,0.716531511,0.551654992,0.687663661,0.602722674,0.651127489,0.617892401,0.634702674,0.643849782,0.697052674,0.522150911,0.707212998,0.593682558
0.676966173,0.599411021,0.699283912,0.603129624,0.717430375,0.609354738,0.716516036,0.550968587,0.68798377,0.602553476,0.651418419,0.617772161,0.634912295,0.643832398,0.697205965,0.521740625,0.707403,0.593032012
0.677138444,0.599735175,0.699532598,0.60217096,0.71728767,0.609418595,0.716571306,0.550696294,0.688196217,0.602844661,0.651372543,0.617725451,0.635159299,0.643639102,0.697384084,0.521337856,0.70727381,0.59321164
0.677256522,0.599116169,0.699708443,0.602203408,0.717353979,0.609637572,0.716766972,0.550220106,0.688459711,0.602910726,0.651771793,0.617594793,0.63534651,0.643510927,0.697354484,0.521472912,0.707528267,0.593097448
0.67726816,0.598772058,0.699865351,0.601264617,0.717195256,0.608706075,0.716926205,0.549975925,0.688808618,0.602567634,0.65218674,0.617481072,0.635628872,0.643227757,0.69732509,0.521403188,0.707754653,0.592744253
0.677319188,0.599067123,0.700003519,0.600553347,0.717347501,0.607685854,0.717049385,0.550018368,0.689033394,0.602428232,0.652506789,0.617186102,0.635793939,0.642683687,0.69732153,0.520750345,0.708005685,0.592376919
0.677448532,0.599574897,0.700299073,0.599819975,0.717361451,0.607762098,0.717258794,0.549921132,0.689308603,0.601847267,0.652861314,0.616547582,0.636130282,0.642044911,0.697266909,0.52034761,0.708215802,0.591553003
0.677590053,0.599271069,0.700417268,0.600086896,0.717392402,0.608023935,0.717466763,0.549164431,0.689650995,0.602129417,0.653085451,0.616249949,0.636273401,0.642089372,0.697365394,0.520036968,0.708372407,0.591626981
0.677652475,0.599759175,0.700674436,0.600826647,0.717354988,0.607702825,0.717656011,0.549244457,0.689991042,0.602014485,0.653599513,0.615360263,0.636567746,0.641667802,0.697488571,0.52004289,0.708489023,0.59159349
0.677675541,0.599223383,0.700407455,0.600758052,0.71740273,0.607665438,0.717912916,0.549295822,0.690191563,0.602272131,0.653946679,0.615080832,0.636727356,0.641831902,0.69763619,0.519820726,0.708527275,0.591677283
0.677827778,0.598732431,0.70068026,0.599794036,0.717500913,0.608960214,0.717927574,0.549715037,0.690510366,0.603027309,0.654201021,0.614442548,0.636904776,0.642487453,0.697707218,0.519588779,0.708745642,0.59111836
0.67790165,0.598894438,0.700916626,0.599098951,0.717632161,0.607962734,0.718164697,0.54892874,0.690792939,0.602432618,0.654507732,0.614037421,0.637062161,0.642870218,0.697777765,0.519686127,0.708936849,0.591288332
0.678077786,0.597977724,0.700944555,0.598912409,0.717527211,0.607105846,0.71834903,0.548134994,0.69114151,0.602228173,0.654812371,0.613623413,0.637424939,0.642721992,0.697747735,0.519133807,0.709075576,0.591055708
0.678099109,0.597286223,0.701126903,0.599421707,0.717054441,0.607549748,0.718583137,0.547357301,0.691386215,0.602165828,0.655204507,0.612900687,0.637729157,0.642494674,0.697668025,0.518647427,0.709187861,0.590752537
0.678260641,0.597543468,0.701359391,0.598551286,0.71700222,0.607524475,0.718798724,0.546918622,0.691376336,0.602208211,0.655558311,0.612631395,0.63793812,0.642396144,0.697588851,0.518834246,0.709210416,0.590638156
0.678192193,0.597796356,0.701539132,0.598446943,0.717100101,0.607652734,0.718979087,0.547604285,0.691551394,0.601987895,0.655767431,0.612952977,0.638275748,0.641959681,0.69765885,0.518152535,0.709384841,0.590045541
0.67823827,0.597247507,0.701717675,0.59825117,0.717097827,0.607547327,0.719191918,0.547197251,0.691574531,0.601895731,0.656063809,0.612489043,0.638518533,0.641595698,0.697753073,0.517948423,0.709545478,0.58926485
0.678549316,0.59691972,0.701878082,0.597339835,0.717161682,0.606761868,0.719655021,0.547292676,0.691693129,0.602176366,0.656460278,0.612139113,0.638661542,0.641172934,0.698063012,0.518063303,0.709793137,0.58884049
0.678971615,0.596282913,0.702071214,0.596437163,0.717225115,0.608118396,0.719897651,0.547846891,0.69189456,0.601855229,0.656570806,0.611692061,0.638877598,0.640795169,0.698420321,0.518444708,0.710051699,0.588031449
0.679077407,0.596283752,0.702414617,0.597159459,0.71764936,0.607782859,0.720155347,0.547947935,0.692061325,0.60151211,0.657015932,0.611514375,0.638870977,0.640452148,0.698578236,0.518211185,0.709821005,0.588055701
0.6793451,0.59561229,0.702671846,0.597701921,0.71738346,0.606819513,0.720594098,0.547375641,0.692044244,0.601909808,0.656912815,0.611292138,0.639066546,0.64000112,0.698857854,0.517729321,0.710040394,0.58802333
0.679710771,0.595567012,0.702843749,0.597509292,0.717755468,0.607092134,0.720963734,0.547170581,0.692176306,0.601831851,0.656915573,0.611124782,0.638583115,0.640161653,0.698842024,0.517528502,0.71015899,0.587660107
0.679974645,0.59521087,0.703131241,0.596990651,0.718092527,0.606133553,0.721066877,0.546410422,0.692307505,0.601656884,0.656830934,0.610943239,0.638595779,0.640115337,0.69914334,0.51730089,0.710338704,0.587460002
0.680273956,0.594968537,0.703134336,0.596121008,0.717827782,0.605184355,0.721333858,0.54571762,0.69215818,0.60153427,0.656833941,0.610738373,0.638208017,0.639811508,0.69934546,0.51716213,0.710443217,0.587178099
0.680571323,0.594381809,0.703253367,0.595613104,0.718227029,0.605450516,0.721271152,0.54568694,0.692222995,0.601259333,0.656715392,0.611002771,0.638330646,0.639763866,0.699594726,0.517560608,0.710645438,0.587452626
0.68080524,0.594175948,0.703569765,0.596830795,0.71812457,0.605556001,0.7215194,0.545626402,0.69232008,0.601586431,0.65690912,0.611372577,0.638452481,0.640071852,0.699769925,0.517381353,0.710552146,0.587759897
0.681074445,0.594599328,0.703752457,0.596848198,0.718151162,0.60551187,0.721668295,0.545485219,0.692269911,0.601456585,0.657291352,0.611325408,0.638122998,0.639698967,0.70006436,0.517587406,0.710422799,0.587595902
0.68136637,0.594875333,0.703409004,0.598704116,0.718225575,0.606412762,0.72186495,0.544776348,0.69238246,0.601917785,0.657688321,0.61123353,0.637831561,0.639420429,0.699637028,0.518003652,0.710586596,0.587429047
0.681644236,0.595219543,0.703705509,0.598053521,0.718395186,0.606811979,0.722092721,0.544629006,0.69215435,0.601921857,0.657859929,0.611907826,0.637738955,0.639297272,0.699427706,0.517743471,0.710810046,0.587425677
0.681835293,0.594718939,0.704016419,0.597880168,0.718404764,0.606786439,0.7223029,0.54486112,0.6923795,0.601865974,0.65806461,0.611296038,0.637700487,0.639189439,0.699362775,0.517470572,0.710983662,0.587561113
0.681952477,0.594754108,0.704179112,0.597833321,0.718271681,0.607132911,0.722527825,0.544799962,0.692554962,0.601997372,0.65833611,0.610929938,0.637680055,0.639281171,0.699417091,0.517514414,0.711035538,0.58723905
0.68210513,0.594306101,0.704373166,0.596935142,0.718455325,0.606721378,0.722831488,0.544508491,0.692713278,0.602350536,0.658453098,0.610762473,0.637500136,0.639212889,0.69966059,0.517672575,0.711195309,0.586818563
0.682292914,0.593940249,0.70475974,0.596837353,0.718118252,0.605794872,0.722781612,0.544035224,0.692822643,0.603112158,0.658518576,0.610511576,0.637586542,0.638533796,0.699760852,0.517457734,0.711174266,0.586945417
0.682575469,0.593747805,0.704355232,0.597515109,0.718034416,0.604881092,0.722971034,0.54394847,0.692676403,0.603533845,0.658600511,0.610497967,0.637513793,0.638154228,0.700001731,0.517126105,0.711236999,0.5871155
0.682676895,0.594279636,0.704562945,0.597013416,0.718013688,0.605135662,0.723063972,0.543984141,0.692785197,0.604107693,0.658799645,0.610961529,0.637423934,0.637929934,0.700217627,0.516835191,0.711073017,0.586865069
0.682908798,0.59434566,0.704273547,0.599042009,0.718258221,0.605263777,0.723267153,0.543352209,0.692750817,0.604044769,0.658997531,0.611119488,0.637439715,0.637302032,0.700502351,0.516977367,0.711183171,0.586741205
0.683091724,0.594038678,0.704480218,0.598804376,0.71797262,0.605680614,0.72350063,0.543248819,0.692669305,0.604204838,0.659210891,0.610909444,0.637542688,0.637612962,0.700715334,0.517854386,0.711316311,0.587065125
0.683107678,0.593915706,0.704558447,0.598903068,0.717828287,0.605981701,0.72363825,0.542952627,0.692745636,0.603910318,0.659522877,0.611334626,0.637418771,0.637438842,0.701019982,0.51875322,0.711094614,0.587134886
0.683300657,0.593763192,0.704683725,0.598712095,0.717962963,0.606387843,0.72382207,0.542286821,0.692868548,0.603496601,0.659766495,0.611455204,0.636844532,0.63743057,0.701114154,0.518697659,0.711144857,0.587280118
0.683468898,0.593770233,0.704997777,0.598353893,0.718096805,0.606368306,0.724176751,0.54232385,0.692928154,0.603530557,0.659478812,0.611967863,0.636377625,0.637742081,0.701346368,0.518661253,0.711171334,0.586972865
0.683671308,0.593908893,0.705278396,0.597514687,0.718260532,0.60622245,0.724295422,0.54237775,0.693034155,0.603837948,0.659423974,0.611883339,0.635741174,0.638088705,0.701438951,0.518654609,0.711232721,0.586864192
0.683872471,0.593493103,0.705416001,0.597320206,0.71834671,0.606691153,0.724475523,0.541945993,0.692921945,0.603282823,0.659320111,0.611928512,0.63509145,0.637900278,0.701668737,0.518778703,0.71134035,0.586405639
0.684084064,0.59322053,0.705067598,0.597941667,0.718295011,0.605968575,0.724360165,0.54157141,0.692949854,0.603039943,0.659659784,0.612090526,0.634822722,0.637911457,0.701691088,0.518625736,0.711377603,0.586279177
0.68420134,0.59309477,0.705220609,0.597077659,0.718182769,0.605154655,0.724647081,0.541932667,0.692993037,0.60261436,0.659948319,0.611533733,0.634436047,0.637849279,0.701895876,0.51834545,0.711449379,0.586154439
0.684317901,0.593071034,0.705403796,0.597216281,0.718253229,0.605262812,0.72499384,0.54187375,0.693128343,0.603117462,0.660267702,0.612155392,0.634222052,0.63781001,0.701985655,0.51839516,0.711566912,0.58589205
0.68449154,0.593479059,0.705291223,0.59669883,0.71832326,0.604376483,0.725123575,0.541629997,0.69315537,0.602948407,0.660438856,0.611755528,0.633992378,0.637878954,0.701848058,0.518398243,0.711695243,0.585610069
0.684698692,0.593412204,0.705643154,0.5966567,0.718377791,0.603917696,0.725451483,0.542007373,0.693289365,0.602300915,0.660689997,0.61194362,0.633747166,0.637835776,0.701960052,0.518761928,0.711799839,0.585545274
0.684962028,0.593630019,0.705931303,0.596216615,0.718416961,0.603266129,0.725563794,0.542115949,0.692598601,0.602400772,0.66063266,0.612313658,0.633486559,0.638222239,0.702184098,0.518921145,0.711903804,0.58538227
0.685132157,0.593084083,0.706033305,0.595571872,0.718291057,0.603620839,0.725827552,0.542978331,0.692672617,0.60228968,0.66084949,0.61235232,0.633294829,0.638316514,0.702384317,0.519020045,0.711790366,0.585302203
0.685346938,0.593052535,0.706257266,0.594737688,0.718136029,0.604907,0.725953225,0.542623297,0.692655188,0.602476728,0.661016842,0.612482865,0.633070698,0.638193767,0.702740206,0.51904509,0.71190511,0.585187651
0.685571816,0.593357729,0.706067445,0.595488365,0.718190467,0.604065715,0.726214237,0.541938218,0.692773954,0.602649906,0.661279256,0.612217801,0.632831183,0.638131815,0.702892874,0.519138896,0.711996484,0.58515017
0.685761301,0.593403309,0.705924447,0.594805356,0.718185176,0.604437263,0.726413387,0.541260505,0.692922164,0.60283068,0.661587992,0.612529869,0.632643127,0.63801635,0.702755034,0.519038123,0.712053392,0.58502924
0.685678067,0.593310078,0.705767116,0.593970795,0.718120689,0.605500288,0.726611351,0.541170408,0.692904148,0.603032364,0.661528835,0.612904294,0.632472817,0.63820281,0.702928959,0.519093848,0.712188875,0.584670804
0.685843547,0.593534751,0.705504742,0.59314221,0.718130399,0.60467318,0.72676318,0.54095471,0.693021118,0.60349219,0.661708052,0.612583087,0.632253785,0.638332528,0.702968986,0.519239369,0.711828995,0.584812475
0.686041796,0.593473069,0.704942024,0.593791142,0.718081174,0.604044629,0.726884226,0.540597477,0.693152339,0.603649926,0.661727997,0.612835824,0.631837709,0.638249185,0.703229565,0.519251353,0.711941927,0.584425397
0.68622766,0.593277175,0.704713732,0.594285433,0.718178999,0.603191139,0.727034354,0.539938273,0.693223193,0.603247541,0.661810922,0.613001647,0.631407608,0.638255997,0.70333451,0.518995064,0.711975977,0.584474749
0.686334147,0.593629418,0.704186663,0.594193614,0.718305514,0.603140179,0.7271836,0.539291469,0.693353047,0.602900794,0.661720349,0.612700063,0.63116078,0.638478884,0.703482736,0.519057076,0.711831573,0.584530446
0.686529213,0.59349096,0.703932001,0.595079025,0.718387517,0.602670358,0.727361592,0.53898656,0.69348214,0.603116737,0.661771446,0.61320425,0.631111995,0.639112439,0.703695747,0.518998459,0.711887964,0.584722938
0.686523019,0.593709467,0.70391752,0.595057191,0.718396305,0.602949743,0.727582845,0.539504062,0.693625245,0.602787699,0.661884789,0.613201176,0.630900145,0.639144135,0.703623843,0.518862065,0.7119551,0.584424584
0.685929336,0.593710105,0.703680002,0.59517871,0.718477566,0.602530324,0.727832258,0.53906686,0.693679169,0.602500033,0.661888336,0.613618533,0.63055923,0.639322126,0.703856957,0.519460702,0.711999758,0.584494287
0.686002293,0.594127852,0.703354877,0.596062494,0.718486041,0.603499101,0.728124265,0.538519721,0.69373278,0.602230034,0.662109498,0.613471272,0.63052886,0.639176956,0.704067022,0.519125547,0.712055167,0.584427405
0.686063806,0.593651343,0.703149944,0.59556434,0.718451205,0.60302898,0.728165714,0.538093588,0.693903193,0.601712004,0.662236376,0.612986363,0.630336735,0.638833631,0.704146084,0.519043561,0.712154173,0.584333693
0.686113974,0.593382244,0.703226366,0.595199357,0.718229643,0.603208795,0.728236118,0.538221397,0.694072621,0.601669307,0.662331609,0.612828119,0.630226452,0.638472099,0.704418805,0.518765037,0.712263554,0.584268318
0.686054278,0.593161116,0.703287644,0.594687888,0.718367798,0.602381169,0.728495327,0.537920122,0.694182853,0.600853825,0.662672869,0.612329738,0.630052405,0.638200896,0.704603928,0.518700534,0.712295892,0.584187782
